Resume_Index,Rank,Similarity_Score,Job_Title,Job_Description
513,1,0.7735277414321899,Business Systems Analyst,business system analyst functional area information technology estimated travel percentage travel relocation provided variable annuity life insurance company inc reporting lead future team technology team collaborate worldwide colleague partner every...
513,2,0.753524661064148,Business Ops & Planning,business ops planning req job family research development sabre global leader innovative technology lead travel industry always looking bright driven people penchant technology want hone skill interested challenging work part global team solving comp...
513,3,0.7513837814331055, Business Systems Analyst Sr,business system analyst hiring salary range annually doe grade work schedule monday friday evening weekend may required work calendar month job summary key role focus driving rollout performing steady state administration planning maintenance itsm ba...
513,4,0.7503204345703125,Director of Customer Service- Operations,director customer service operation job summary head customer service operation lead multi language multi regional team delight iherb customer around world building team champion customer across company delivers best class customer experience looking...
513,5,0.7498882412910461,Contract Administrator,contract administrator primary responsibility require intimate understanding contractual requirement process master service agreement amendment assignment related legal agreement work closely executive level staff sale team field staff accounting dep...
514,1,0.8270140886306763," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
514,2,0.820094883441925,"Project Manager, Development",project manager development project manager responsible bringing project concept completion managing project delivery process achieve successful implementation company real estate development project key responsibility prepare feasibility study using...
514,3,0.8198959231376648, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
514,4,0.8182882070541382, Associate-Client Services Proj Mgmt,associate client service proj mgmt overall purpose responsible aspect project program management associated implementation assigned external customer facing project program provides single point contact face customer implementation responsible relati...
514,5,0.8177778720855713, Quality Control Project Manager,quality control project manager position summary manages budget internal external testing maintain financial goal company design develops test strategy maintain high quality product released company identifies tool set test environment assure functio...
515,1,0.8113915324211121,Director,director consulting business executive management multiple function service unit organizational mission vision objective structure policy setting strategic planning manager support staff senior technical personnel reporting lead directs organization ...
515,2,0.8092644214630127, Technical Sales Rep – Artificial Lift Systems,technical sale rep artificial lift system organization summary weatherford one largest multinational oilfield service company providing innovative solution technology service oil gas industry company operates country network approximately location in...
515,3,0.807983934879303,Operations Assistant,operation assistant full time position report directly operation manager offer great opportunity develop career dynamic position offer diverse set challenge self starter ready long term career growth encompass great attention detail looking employee ...
515,4,0.8057301640510559,ServiceNow Communications and Training Program Lead,servicenow communication training program lead consumer community banking ccb technology organization looking technology transformation project manager responsibility role include managing planning execution technology transformation program ccb line...
515,5,0.8033818006515503, Application Engineering & Integration Services,application engineering integration service company profile morgan stanley leading global financial service firm providing wide range investment banking security investment management wealth management service firm employee serve client worldwide inc...
516,1,0.8282299637794495, Quality Coordinator II,quality coordinator quality minded tactical product focused coordinate quality activity production floor provide useful data manufacturing team quality coordinator ensures associate aware product standard ensure product meet customer high expectation...
516,2,0.8267263770103455, Sr Quality Associate / Quality Manager,quality associate quality manager summary incumbent us knowledge quality tool us support edgeone client quality improvement project well product development project looking highly driven individual responsible revising implementing auditing quality m...
516,3,0.8240413665771484, Quality Control Manager,quality control manager job summary quality control manager responsible providing strategic operational leadership high volume order fulfillment multi shift distribution center position administer function ensure timely accurate product receipt order...
516,4,0.822823166847229,General Supervisor Quality (GSQ),general supervisor quality gsq collaborates assistant manager quality center manager ensure compliance relevant regulatory standard ensure center inspection ready time may assume responsibility amq quality business need identified position involved m...
516,5,0.8214884996414185, Quality Manager,quality manager job title quality manager department quality report ceo job summary plan coordinate directs actia quality program quality team leader expected direct quality department associate regard organization policy practice management quality ...
517,1,0.7735277414321899,Business Systems Analyst,business system analyst functional area information technology estimated travel percentage travel relocation provided variable annuity life insurance company inc reporting lead future team technology team collaborate worldwide colleague partner every...
517,2,0.753524661064148,Business Ops & Planning,business ops planning req job family research development sabre global leader innovative technology lead travel industry always looking bright driven people penchant technology want hone skill interested challenging work part global team solving comp...
517,3,0.7513837814331055, Business Systems Analyst Sr,business system analyst hiring salary range annually doe grade work schedule monday friday evening weekend may required work calendar month job summary key role focus driving rollout performing steady state administration planning maintenance itsm ba...
517,4,0.7503204345703125,Director of Customer Service- Operations,director customer service operation job summary head customer service operation lead multi language multi regional team delight iherb customer around world building team champion customer across company delivers best class customer experience looking...
517,5,0.7498882412910461,Contract Administrator,contract administrator primary responsibility require intimate understanding contractual requirement process master service agreement amendment assignment related legal agreement work closely executive level staff sale team field staff accounting dep...
518,1,0.8270140886306763," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
518,2,0.820094883441925,"Project Manager, Development",project manager development project manager responsible bringing project concept completion managing project delivery process achieve successful implementation company real estate development project key responsibility prepare feasibility study using...
518,3,0.8198959231376648, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
518,4,0.8182882070541382, Associate-Client Services Proj Mgmt,associate client service proj mgmt overall purpose responsible aspect project program management associated implementation assigned external customer facing project program provides single point contact face customer implementation responsible relati...
518,5,0.8177778720855713, Quality Control Project Manager,quality control project manager position summary manages budget internal external testing maintain financial goal company design develops test strategy maintain high quality product released company identifies tool set test environment assure functio...
519,1,0.8113915324211121,Director,director consulting business executive management multiple function service unit organizational mission vision objective structure policy setting strategic planning manager support staff senior technical personnel reporting lead directs organization ...
519,2,0.8092644214630127, Technical Sales Rep – Artificial Lift Systems,technical sale rep artificial lift system organization summary weatherford one largest multinational oilfield service company providing innovative solution technology service oil gas industry company operates country network approximately location in...
519,3,0.807983934879303,Operations Assistant,operation assistant full time position report directly operation manager offer great opportunity develop career dynamic position offer diverse set challenge self starter ready long term career growth encompass great attention detail looking employee ...
519,4,0.8057301640510559,ServiceNow Communications and Training Program Lead,servicenow communication training program lead consumer community banking ccb technology organization looking technology transformation project manager responsibility role include managing planning execution technology transformation program ccb line...
519,5,0.8033818006515503, Application Engineering & Integration Services,application engineering integration service company profile morgan stanley leading global financial service firm providing wide range investment banking security investment management wealth management service firm employee serve client worldwide inc...
520,1,0.8282299637794495, Quality Coordinator II,quality coordinator quality minded tactical product focused coordinate quality activity production floor provide useful data manufacturing team quality coordinator ensures associate aware product standard ensure product meet customer high expectation...
520,2,0.8267263770103455, Sr Quality Associate / Quality Manager,quality associate quality manager summary incumbent us knowledge quality tool us support edgeone client quality improvement project well product development project looking highly driven individual responsible revising implementing auditing quality m...
520,3,0.8240413665771484, Quality Control Manager,quality control manager job summary quality control manager responsible providing strategic operational leadership high volume order fulfillment multi shift distribution center position administer function ensure timely accurate product receipt order...
520,4,0.822823166847229,General Supervisor Quality (GSQ),general supervisor quality gsq collaborates assistant manager quality center manager ensure compliance relevant regulatory standard ensure center inspection ready time may assume responsibility amq quality business need identified position involved m...
520,5,0.8214884996414185, Quality Manager,quality manager job title quality manager department quality report ceo job summary plan coordinate directs actia quality program quality team leader expected direct quality department associate regard organization policy practice management quality ...
521,1,0.7735277414321899,Business Systems Analyst,business system analyst functional area information technology estimated travel percentage travel relocation provided variable annuity life insurance company inc reporting lead future team technology team collaborate worldwide colleague partner every...
521,2,0.753524661064148,Business Ops & Planning,business ops planning req job family research development sabre global leader innovative technology lead travel industry always looking bright driven people penchant technology want hone skill interested challenging work part global team solving comp...
521,3,0.7513837814331055, Business Systems Analyst Sr,business system analyst hiring salary range annually doe grade work schedule monday friday evening weekend may required work calendar month job summary key role focus driving rollout performing steady state administration planning maintenance itsm ba...
521,4,0.7503204345703125,Director of Customer Service- Operations,director customer service operation job summary head customer service operation lead multi language multi regional team delight iherb customer around world building team champion customer across company delivers best class customer experience looking...
521,5,0.7498882412910461,Contract Administrator,contract administrator primary responsibility require intimate understanding contractual requirement process master service agreement amendment assignment related legal agreement work closely executive level staff sale team field staff accounting dep...
522,1,0.8270140886306763," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
522,2,0.820094883441925,"Project Manager, Development",project manager development project manager responsible bringing project concept completion managing project delivery process achieve successful implementation company real estate development project key responsibility prepare feasibility study using...
522,3,0.8198959231376648, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
522,4,0.8182882070541382, Associate-Client Services Proj Mgmt,associate client service proj mgmt overall purpose responsible aspect project program management associated implementation assigned external customer facing project program provides single point contact face customer implementation responsible relati...
522,5,0.8177778720855713, Quality Control Project Manager,quality control project manager position summary manages budget internal external testing maintain financial goal company design develops test strategy maintain high quality product released company identifies tool set test environment assure functio...
523,1,0.8113915324211121,Director,director consulting business executive management multiple function service unit organizational mission vision objective structure policy setting strategic planning manager support staff senior technical personnel reporting lead directs organization ...
523,2,0.8092644214630127, Technical Sales Rep – Artificial Lift Systems,technical sale rep artificial lift system organization summary weatherford one largest multinational oilfield service company providing innovative solution technology service oil gas industry company operates country network approximately location in...
523,3,0.807983934879303,Operations Assistant,operation assistant full time position report directly operation manager offer great opportunity develop career dynamic position offer diverse set challenge self starter ready long term career growth encompass great attention detail looking employee ...
523,4,0.8057301640510559,ServiceNow Communications and Training Program Lead,servicenow communication training program lead consumer community banking ccb technology organization looking technology transformation project manager responsibility role include managing planning execution technology transformation program ccb line...
523,5,0.8033818006515503, Application Engineering & Integration Services,application engineering integration service company profile morgan stanley leading global financial service firm providing wide range investment banking security investment management wealth management service firm employee serve client worldwide inc...
524,1,0.8282299637794495, Quality Coordinator II,quality coordinator quality minded tactical product focused coordinate quality activity production floor provide useful data manufacturing team quality coordinator ensures associate aware product standard ensure product meet customer high expectation...
524,2,0.8267263770103455, Sr Quality Associate / Quality Manager,quality associate quality manager summary incumbent us knowledge quality tool us support edgeone client quality improvement project well product development project looking highly driven individual responsible revising implementing auditing quality m...
524,3,0.8240413665771484, Quality Control Manager,quality control manager job summary quality control manager responsible providing strategic operational leadership high volume order fulfillment multi shift distribution center position administer function ensure timely accurate product receipt order...
524,4,0.822823166847229,General Supervisor Quality (GSQ),general supervisor quality gsq collaborates assistant manager quality center manager ensure compliance relevant regulatory standard ensure center inspection ready time may assume responsibility amq quality business need identified position involved m...
524,5,0.8214884996414185, Quality Manager,quality manager job title quality manager department quality report ceo job summary plan coordinate directs actia quality program quality team leader expected direct quality department associate regard organization policy practice management quality ...
525,1,0.7735277414321899,Business Systems Analyst,business system analyst functional area information technology estimated travel percentage travel relocation provided variable annuity life insurance company inc reporting lead future team technology team collaborate worldwide colleague partner every...
525,2,0.753524661064148,Business Ops & Planning,business ops planning req job family research development sabre global leader innovative technology lead travel industry always looking bright driven people penchant technology want hone skill interested challenging work part global team solving comp...
525,3,0.7513837814331055, Business Systems Analyst Sr,business system analyst hiring salary range annually doe grade work schedule monday friday evening weekend may required work calendar month job summary key role focus driving rollout performing steady state administration planning maintenance itsm ba...
525,4,0.7503204345703125,Director of Customer Service- Operations,director customer service operation job summary head customer service operation lead multi language multi regional team delight iherb customer around world building team champion customer across company delivers best class customer experience looking...
525,5,0.7498882412910461,Contract Administrator,contract administrator primary responsibility require intimate understanding contractual requirement process master service agreement amendment assignment related legal agreement work closely executive level staff sale team field staff accounting dep...
526,1,0.8270140886306763," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
526,2,0.820094883441925,"Project Manager, Development",project manager development project manager responsible bringing project concept completion managing project delivery process achieve successful implementation company real estate development project key responsibility prepare feasibility study using...
526,3,0.8198959231376648, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
526,4,0.8182882070541382, Associate-Client Services Proj Mgmt,associate client service proj mgmt overall purpose responsible aspect project program management associated implementation assigned external customer facing project program provides single point contact face customer implementation responsible relati...
526,5,0.8177778720855713, Quality Control Project Manager,quality control project manager position summary manages budget internal external testing maintain financial goal company design develops test strategy maintain high quality product released company identifies tool set test environment assure functio...
527,1,0.8113915324211121,Director,director consulting business executive management multiple function service unit organizational mission vision objective structure policy setting strategic planning manager support staff senior technical personnel reporting lead directs organization ...
527,2,0.8092644214630127, Technical Sales Rep – Artificial Lift Systems,technical sale rep artificial lift system organization summary weatherford one largest multinational oilfield service company providing innovative solution technology service oil gas industry company operates country network approximately location in...
527,3,0.807983934879303,Operations Assistant,operation assistant full time position report directly operation manager offer great opportunity develop career dynamic position offer diverse set challenge self starter ready long term career growth encompass great attention detail looking employee ...
527,4,0.8057301640510559,ServiceNow Communications and Training Program Lead,servicenow communication training program lead consumer community banking ccb technology organization looking technology transformation project manager responsibility role include managing planning execution technology transformation program ccb line...
527,5,0.8033818006515503, Application Engineering & Integration Services,application engineering integration service company profile morgan stanley leading global financial service firm providing wide range investment banking security investment management wealth management service firm employee serve client worldwide inc...
528,1,0.8282299637794495, Quality Coordinator II,quality coordinator quality minded tactical product focused coordinate quality activity production floor provide useful data manufacturing team quality coordinator ensures associate aware product standard ensure product meet customer high expectation...
528,2,0.8267263770103455, Sr Quality Associate / Quality Manager,quality associate quality manager summary incumbent us knowledge quality tool us support edgeone client quality improvement project well product development project looking highly driven individual responsible revising implementing auditing quality m...
528,3,0.8240413665771484, Quality Control Manager,quality control manager job summary quality control manager responsible providing strategic operational leadership high volume order fulfillment multi shift distribution center position administer function ensure timely accurate product receipt order...
528,4,0.822823166847229,General Supervisor Quality (GSQ),general supervisor quality gsq collaborates assistant manager quality center manager ensure compliance relevant regulatory standard ensure center inspection ready time may assume responsibility amq quality business need identified position involved m...
528,5,0.8214884996414185, Quality Manager,quality manager job title quality manager department quality report ceo job summary plan coordinate directs actia quality program quality team leader expected direct quality department associate regard organization policy practice management quality ...
529,1,0.7735277414321899,Business Systems Analyst,business system analyst functional area information technology estimated travel percentage travel relocation provided variable annuity life insurance company inc reporting lead future team technology team collaborate worldwide colleague partner every...
529,2,0.753524661064148,Business Ops & Planning,business ops planning req job family research development sabre global leader innovative technology lead travel industry always looking bright driven people penchant technology want hone skill interested challenging work part global team solving comp...
529,3,0.7513837814331055, Business Systems Analyst Sr,business system analyst hiring salary range annually doe grade work schedule monday friday evening weekend may required work calendar month job summary key role focus driving rollout performing steady state administration planning maintenance itsm ba...
529,4,0.7503204345703125,Director of Customer Service- Operations,director customer service operation job summary head customer service operation lead multi language multi regional team delight iherb customer around world building team champion customer across company delivers best class customer experience looking...
529,5,0.7498882412910461,Contract Administrator,contract administrator primary responsibility require intimate understanding contractual requirement process master service agreement amendment assignment related legal agreement work closely executive level staff sale team field staff accounting dep...
530,1,0.8270140886306763," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
530,2,0.820094883441925,"Project Manager, Development",project manager development project manager responsible bringing project concept completion managing project delivery process achieve successful implementation company real estate development project key responsibility prepare feasibility study using...
530,3,0.8198959231376648, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
530,4,0.8182882070541382, Associate-Client Services Proj Mgmt,associate client service proj mgmt overall purpose responsible aspect project program management associated implementation assigned external customer facing project program provides single point contact face customer implementation responsible relati...
530,5,0.8177778720855713, Quality Control Project Manager,quality control project manager position summary manages budget internal external testing maintain financial goal company design develops test strategy maintain high quality product released company identifies tool set test environment assure functio...
531,1,0.8113915324211121,Director,director consulting business executive management multiple function service unit organizational mission vision objective structure policy setting strategic planning manager support staff senior technical personnel reporting lead directs organization ...
531,2,0.8092644214630127, Technical Sales Rep – Artificial Lift Systems,technical sale rep artificial lift system organization summary weatherford one largest multinational oilfield service company providing innovative solution technology service oil gas industry company operates country network approximately location in...
531,3,0.807983934879303,Operations Assistant,operation assistant full time position report directly operation manager offer great opportunity develop career dynamic position offer diverse set challenge self starter ready long term career growth encompass great attention detail looking employee ...
531,4,0.8057301640510559,ServiceNow Communications and Training Program Lead,servicenow communication training program lead consumer community banking ccb technology organization looking technology transformation project manager responsibility role include managing planning execution technology transformation program ccb line...
531,5,0.8033818006515503, Application Engineering & Integration Services,application engineering integration service company profile morgan stanley leading global financial service firm providing wide range investment banking security investment management wealth management service firm employee serve client worldwide inc...
532,1,0.8282299637794495, Quality Coordinator II,quality coordinator quality minded tactical product focused coordinate quality activity production floor provide useful data manufacturing team quality coordinator ensures associate aware product standard ensure product meet customer high expectation...
532,2,0.8267263770103455, Sr Quality Associate / Quality Manager,quality associate quality manager summary incumbent us knowledge quality tool us support edgeone client quality improvement project well product development project looking highly driven individual responsible revising implementing auditing quality m...
532,3,0.8240413665771484, Quality Control Manager,quality control manager job summary quality control manager responsible providing strategic operational leadership high volume order fulfillment multi shift distribution center position administer function ensure timely accurate product receipt order...
532,4,0.822823166847229,General Supervisor Quality (GSQ),general supervisor quality gsq collaborates assistant manager quality center manager ensure compliance relevant regulatory standard ensure center inspection ready time may assume responsibility amq quality business need identified position involved m...
532,5,0.8214884996414185, Quality Manager,quality manager job title quality manager department quality report ceo job summary plan coordinate directs actia quality program quality team leader expected direct quality department associate regard organization policy practice management quality ...
533,1,0.7735277414321899,Business Systems Analyst,business system analyst functional area information technology estimated travel percentage travel relocation provided variable annuity life insurance company inc reporting lead future team technology team collaborate worldwide colleague partner every...
533,2,0.753524661064148,Business Ops & Planning,business ops planning req job family research development sabre global leader innovative technology lead travel industry always looking bright driven people penchant technology want hone skill interested challenging work part global team solving comp...
533,3,0.7513837814331055, Business Systems Analyst Sr,business system analyst hiring salary range annually doe grade work schedule monday friday evening weekend may required work calendar month job summary key role focus driving rollout performing steady state administration planning maintenance itsm ba...
533,4,0.7503204345703125,Director of Customer Service- Operations,director customer service operation job summary head customer service operation lead multi language multi regional team delight iherb customer around world building team champion customer across company delivers best class customer experience looking...
533,5,0.7498882412910461,Contract Administrator,contract administrator primary responsibility require intimate understanding contractual requirement process master service agreement amendment assignment related legal agreement work closely executive level staff sale team field staff accounting dep...
534,1,0.8270140886306763," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
534,2,0.820094883441925,"Project Manager, Development",project manager development project manager responsible bringing project concept completion managing project delivery process achieve successful implementation company real estate development project key responsibility prepare feasibility study using...
534,3,0.8198959231376648, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
534,4,0.8182882070541382, Associate-Client Services Proj Mgmt,associate client service proj mgmt overall purpose responsible aspect project program management associated implementation assigned external customer facing project program provides single point contact face customer implementation responsible relati...
534,5,0.8177778720855713, Quality Control Project Manager,quality control project manager position summary manages budget internal external testing maintain financial goal company design develops test strategy maintain high quality product released company identifies tool set test environment assure functio...
535,1,0.8113915324211121,Director,director consulting business executive management multiple function service unit organizational mission vision objective structure policy setting strategic planning manager support staff senior technical personnel reporting lead directs organization ...
535,2,0.8092644214630127, Technical Sales Rep – Artificial Lift Systems,technical sale rep artificial lift system organization summary weatherford one largest multinational oilfield service company providing innovative solution technology service oil gas industry company operates country network approximately location in...
535,3,0.807983934879303,Operations Assistant,operation assistant full time position report directly operation manager offer great opportunity develop career dynamic position offer diverse set challenge self starter ready long term career growth encompass great attention detail looking employee ...
535,4,0.8057301640510559,ServiceNow Communications and Training Program Lead,servicenow communication training program lead consumer community banking ccb technology organization looking technology transformation project manager responsibility role include managing planning execution technology transformation program ccb line...
535,5,0.8033818006515503, Application Engineering & Integration Services,application engineering integration service company profile morgan stanley leading global financial service firm providing wide range investment banking security investment management wealth management service firm employee serve client worldwide inc...
536,1,0.8282299637794495, Quality Coordinator II,quality coordinator quality minded tactical product focused coordinate quality activity production floor provide useful data manufacturing team quality coordinator ensures associate aware product standard ensure product meet customer high expectation...
536,2,0.8267263770103455, Sr Quality Associate / Quality Manager,quality associate quality manager summary incumbent us knowledge quality tool us support edgeone client quality improvement project well product development project looking highly driven individual responsible revising implementing auditing quality m...
536,3,0.8240413665771484, Quality Control Manager,quality control manager job summary quality control manager responsible providing strategic operational leadership high volume order fulfillment multi shift distribution center position administer function ensure timely accurate product receipt order...
536,4,0.822823166847229,General Supervisor Quality (GSQ),general supervisor quality gsq collaborates assistant manager quality center manager ensure compliance relevant regulatory standard ensure center inspection ready time may assume responsibility amq quality business need identified position involved m...
536,5,0.8214884996414185, Quality Manager,quality manager job title quality manager department quality report ceo job summary plan coordinate directs actia quality program quality team leader expected direct quality department associate regard organization policy practice management quality ...
537,1,0.7735277414321899,Business Systems Analyst,business system analyst functional area information technology estimated travel percentage travel relocation provided variable annuity life insurance company inc reporting lead future team technology team collaborate worldwide colleague partner every...
537,2,0.753524661064148,Business Ops & Planning,business ops planning req job family research development sabre global leader innovative technology lead travel industry always looking bright driven people penchant technology want hone skill interested challenging work part global team solving comp...
537,3,0.7513837814331055, Business Systems Analyst Sr,business system analyst hiring salary range annually doe grade work schedule monday friday evening weekend may required work calendar month job summary key role focus driving rollout performing steady state administration planning maintenance itsm ba...
537,4,0.7503204345703125,Director of Customer Service- Operations,director customer service operation job summary head customer service operation lead multi language multi regional team delight iherb customer around world building team champion customer across company delivers best class customer experience looking...
537,5,0.7498882412910461,Contract Administrator,contract administrator primary responsibility require intimate understanding contractual requirement process master service agreement amendment assignment related legal agreement work closely executive level staff sale team field staff accounting dep...
538,1,0.8270140886306763," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
538,2,0.820094883441925,"Project Manager, Development",project manager development project manager responsible bringing project concept completion managing project delivery process achieve successful implementation company real estate development project key responsibility prepare feasibility study using...
538,3,0.8198959231376648, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
538,4,0.8182882070541382, Associate-Client Services Proj Mgmt,associate client service proj mgmt overall purpose responsible aspect project program management associated implementation assigned external customer facing project program provides single point contact face customer implementation responsible relati...
538,5,0.8177778720855713, Quality Control Project Manager,quality control project manager position summary manages budget internal external testing maintain financial goal company design develops test strategy maintain high quality product released company identifies tool set test environment assure functio...
539,1,0.8113915324211121,Director,director consulting business executive management multiple function service unit organizational mission vision objective structure policy setting strategic planning manager support staff senior technical personnel reporting lead directs organization ...
539,2,0.8092644214630127, Technical Sales Rep – Artificial Lift Systems,technical sale rep artificial lift system organization summary weatherford one largest multinational oilfield service company providing innovative solution technology service oil gas industry company operates country network approximately location in...
539,3,0.807983934879303,Operations Assistant,operation assistant full time position report directly operation manager offer great opportunity develop career dynamic position offer diverse set challenge self starter ready long term career growth encompass great attention detail looking employee ...
539,4,0.8057301640510559,ServiceNow Communications and Training Program Lead,servicenow communication training program lead consumer community banking ccb technology organization looking technology transformation project manager responsibility role include managing planning execution technology transformation program ccb line...
539,5,0.8033818006515503, Application Engineering & Integration Services,application engineering integration service company profile morgan stanley leading global financial service firm providing wide range investment banking security investment management wealth management service firm employee serve client worldwide inc...
540,1,0.8282299637794495, Quality Coordinator II,quality coordinator quality minded tactical product focused coordinate quality activity production floor provide useful data manufacturing team quality coordinator ensures associate aware product standard ensure product meet customer high expectation...
540,2,0.8267263770103455, Sr Quality Associate / Quality Manager,quality associate quality manager summary incumbent us knowledge quality tool us support edgeone client quality improvement project well product development project looking highly driven individual responsible revising implementing auditing quality m...
540,3,0.8240413665771484, Quality Control Manager,quality control manager job summary quality control manager responsible providing strategic operational leadership high volume order fulfillment multi shift distribution center position administer function ensure timely accurate product receipt order...
540,4,0.822823166847229,General Supervisor Quality (GSQ),general supervisor quality gsq collaborates assistant manager quality center manager ensure compliance relevant regulatory standard ensure center inspection ready time may assume responsibility amq quality business need identified position involved m...
540,5,0.8214884996414185, Quality Manager,quality manager job title quality manager department quality report ceo job summary plan coordinate directs actia quality program quality team leader expected direct quality department associate regard organization policy practice management quality ...
541,1,0.7735277414321899,Business Systems Analyst,business system analyst functional area information technology estimated travel percentage travel relocation provided variable annuity life insurance company inc reporting lead future team technology team collaborate worldwide colleague partner every...
541,2,0.753524661064148,Business Ops & Planning,business ops planning req job family research development sabre global leader innovative technology lead travel industry always looking bright driven people penchant technology want hone skill interested challenging work part global team solving comp...
541,3,0.7513837814331055, Business Systems Analyst Sr,business system analyst hiring salary range annually doe grade work schedule monday friday evening weekend may required work calendar month job summary key role focus driving rollout performing steady state administration planning maintenance itsm ba...
541,4,0.7503204345703125,Director of Customer Service- Operations,director customer service operation job summary head customer service operation lead multi language multi regional team delight iherb customer around world building team champion customer across company delivers best class customer experience looking...
541,5,0.7498882412910461,Contract Administrator,contract administrator primary responsibility require intimate understanding contractual requirement process master service agreement amendment assignment related legal agreement work closely executive level staff sale team field staff accounting dep...
